ID,wl,U,V,Sal,Temp,TRACE_1
14055,0.81,0,0,20,18,0
14056,0.81,0,0,20,18,0
14057,0.81,0,0,20,18,0
14058,0.81,0,0,20,18,0
14059,0.81,0,0,20,18,0
14060,0.81,0,0,20,18,0
14061,0.81,0,0,20,18,0
14062,0.81,0,0,20,18,0
14063,0.81,0,0,20,18,0
14064,0.81,0,0,20,18,0
14065,0.81,0,0,20,18,0
14066,0.81,0,0,20,18,0
14067,-20.0,0,0,20,18,0
14068,-20.0,0,0,20,18,0
14069,0.81,0,0,20,18,0
14070,0.81,0,0,20,18,0
14071,0.81,0,0,20,18,0
14072,-20.0,0,0,20,18,0
14073,-20.0,0,0,20,18,0
14074,-20.0,0,0,20,18,0
14075,-20.0,0,0,20,18,0
14076,-20.0,0,0,20,18,0
14077,-20.0,0,0,20,18,0
14078,-20.0,0,0,20,18,0
14079,-20.0,0,0,20,18,0
14080,-20.0,0,0,20,18,0
14081,-20.0,0,0,20,18,0
14082,-20.0,0,0,20,18,0
14083,-20.0,0,0,20,18,0
14084,-20.0,0,0,20,18,0
14085,-20.0,0,0,20,18,0
14086,-20.0,0,0,20,18,0
14087,-20.0,0,0,20,18,0
14088,0.81,0,0,20,18,0
14089,0.81,0,0,20,18,0
14090,-20.0,0,0,20,18,0
14091,-20.0,0,0,20,18,0
14092,-20.0,0,0,20,18,0
14093,-20.0,0,0,20,18,0
14094,-20.0,0,0,20,18,0
14095,-20.0,0,0,20,18,0
14096,-20.0,0,0,20,18,0
14097,-20.0,0,0,20,18,0
14098,-20.0,0,0,20,18,0
14099,-20.0,0,0,20,18,0
14100,-20.0,0,0,20,18,0
14101,-20.0,0,0,20,18,0
14102,0.81,0,0,20,18,0
14103,0.81,0,0,20,18,0
14104,-20.0,0,0,20,18,0
14105,-20.0,0,0,20,18,0
14106,-20.0,0,0,20,18,0
14107,-20.0,0,0,20,18,0
14108,-20.0,0,0,20,18,0
14109,-20.0,0,0,20,18,0
14110,-20.0,0,0,20,18,0
14111,-20.0,0,0,20,18,0
14112,0.81,0,0,20,18,0
14113,0.81,0,0,20,18,0
14114,0.81,0,0,20,18,0
14115,0.81,0,0,20,18,0
14116,0.81,0,0,20,18,0
14117,0.81,0,0,20,18,0
14118,0.81,0,0,20,18,0
14119,0.81,0,0,20,18,0
14120,0.81,0,0,20,18,0
14121,0.81,0,0,20,18,0
14122,0.81,0,0,20,18,0
14123,0.81,0,0,20,18,0
14124,0.81,0,0,20,18,0
14125,0.81,0,0,20,18,0
14126,0.81,0,0,20,18,0
14127,0.81,0,0,20,18,0
14128,0.81,0,0,20,18,0
14129,0.81,0,0,20,18,0
14130,-20.0,0,0,20,18,0
14131,0.81,0,0,20,18,0
14132,0.81,0,0,20,18,0
14133,0.81,0,0,20,18,0
14134,0.81,0,0,20,18,0
14135,-20.0,0,0,20,18,0
14136,-20.0,0,0,20,18,0
14137,-20.0,0,0,20,18,0
14138,-20.0,0,0,20,18,0
14139,-20.0,0,0,20,18,0
14140,-20.0,0,0,20,18,0
14141,-20.0,0,0,20,18,0
14142,-20.0,0,0,20,18,0
14143,-20.0,0,0,20,18,0
14144,-20.0,0,0,20,18,0
14145,-20.0,0,0,20,18,0
14146,-20.0,0,0,20,18,0
14147,-20.0,0,0,20,18,0
14148,-20.0,0,0,20,18,0
14149,-20.0,0,0,20,18,0
14150,-20.0,0,0,20,18,0
14151,-20.0,0,0,20,18,0
14152,-20.0,0,0,20,18,0
14153,-20.0,0,0,20,18,0
14154,-20.0,0,0,20,18,0
14155,-20.0,0,0,20,18,0
14156,-20.0,0,0,20,18,0
14157,-20.0,0,0,20,18,0
14158,-20.0,0,0,20,18,0
14159,-20.0,0,0,20,18,0
14160,-20.0,0,0,20,18,0
14161,-20.0,0,0,20,18,0
14162,-20.0,0,0,20,18,0
14163,0.81,0,0,20,18,0
14164,-20.0,0,0,20,18,0
14165,-20.0,0,0,20,18,0
14166,-20.0,0,0,20,18,0
14167,-20.0,0,0,20,18,0
14168,-20.0,0,0,20,18,0
14169,-20.0,0,0,20,18,0
14170,-20.0,0,0,20,18,0
14171,-20.0,0,0,20,18,0
14172,0.81,0,0,20,18,0
14173,0.81,0,0,20,18,0
14174,0.81,0,0,20,18,0
14175,0.81,0,0,20,18,0
14176,0.81,0,0,20,18,0
14177,-20.0,0,0,20,18,0
14178,0.81,0,0,20,18,0
14179,0.81,0,0,20,18,0
14180,0.81,0,0,20,18,0
14181,0.81,0,0,20,18,0
14182,0.81,0,0,20,18,0
14183,0.81,0,0,20,18,0
14184,0.81,0,0,20,18,0
14185,0.81,0,0,20,18,0
14186,0.81,0,0,20,18,0
14187,0.81,0,0,20,18,0
14188,0.81,0,0,20,18,0
14189,0.81,0,0,20,18,0
14190,0.81,0,0,20,18,0
14191,-20.0,0,0,20,18,0
14192,-20.0,0,0,20,18,0
14193,-20.0,0,0,20,18,0
14194,-20.0,0,0,20,18,0
14195,-20.0,0,0,20,18,0
14196,-20.0,0,0,20,18,0
14197,-20.0,0,0,20,18,0
14198,-20.0,0,0,20,18,0
14199,-20.0,0,0,20,18,0
14200,-20.0,0,0,20,18,0
14201,-20.0,0,0,20,18,0
14202,-20.0,0,0,20,18,0
14203,-20.0,0,0,20,18,0
14204,-20.0,0,0,20,18,0
14205,-20.0,0,0,20,18,0
14206,-20.0,0,0,20,18,0
14207,-20.0,0,0,20,18,0
14208,0.81,0,0,20,18,0
14209,-20.0,0,0,20,18,0
14210,-20.0,0,0,20,18,0
14211,-20.0,0,0,20,18,0
14212,-20.0,0,0,20,18,0
14213,-20.0,0,0,20,18,0
14214,-20.0,0,0,20,18,0
14215,-20.0,0,0,20,18,0
14216,-20.0,0,0,20,18,0
14217,-20.0,0,0,20,18,0
14218,-20.0,0,0,20,18,0
14219,-20.0,0,0,20,18,0
14220,0.81,0,0,20,18,0
14221,0.81,0,0,20,18,0
14222,0.81,0,0,20,18,0
14223,0.81,0,0,20,18,0
14224,-20.0,0,0,20,18,0
14225,-20.0,0,0,20,18,0
14226,-20.0,0,0,20,18,0
14227,-20.0,0,0,20,18,0
14228,-20.0,0,0,20,18,0
14229,-20.0,0,0,20,18,0
14230,-20.0,0,0,20,18,0
14231,0.81,0,0,20,18,0
14232,0.81,0,0,20,18,0
14233,0.81,0,0,20,18,0
14234,0.81,0,0,20,18,0
14235,-20.0,0,0,20,18,0
14236,-20.0,0,0,20,18,0
14237,-20.0,0,0,20,18,0
14238,-20.0,0,0,20,18,0
14239,-20.0,0,0,20,18,0
14240,-20.0,0,0,20,18,0
14241,-20.0,0,0,20,18,0
14242,-20.0,0,0,20,18,0
14243,-20.0,0,0,20,18,0
14244,-20.0,0,0,20,18,0
14245,-20.0,0,0,20,18,0
14246,-20.0,0,0,20,18,0
14247,-20.0,0,0,20,18,0
14248,-20.0,0,0,20,18,0
14249,-20.0,0,0,20,18,0
14250,-20.0,0,0,20,18,0
14251,-20.0,0,0,20,18,0
14252,-20.0,0,0,20,18,0
14253,0.81,0,0,20,18,0
14254,0.81,0,0,20,18,0
14255,-20.0,0,0,20,18,0
14256,-20.0,0,0,20,18,0
14257,-20.0,0,0,20,18,0
14258,-20.0,0,0,20,18,0
14259,-20.0,0,0,20,18,0
14260,0.81,0,0,20,18,0
14261,0.81,0,0,20,18,0
14262,0.81,0,0,20,18,0
14263,0.81,0,0,20,18,0
14264,-20.0,0,0,20,18,0
14265,-20.0,0,0,20,18,0
14266,0.81,0,0,20,18,0
14267,0.81,0,0,20,18,0
14268,-20.0,0,0,20,18,0
14269,-20.0,0,0,20,18,0
14270,-20.0,0,0,20,18,0
14271,-20.0,0,0,20,18,0
14272,-20.0,0,0,20,18,0
14273,-20.0,0,0,20,18,0
14274,-20.0,0,0,20,18,0
14275,-20.0,0,0,20,18,0
14276,-20.0,0,0,20,18,0
14277,-20.0,0,0,20,18,0
14278,-20.0,0,0,20,18,0
14279,-20.0,0,0,20,18,0
14280,-20.0,0,0,20,18,0
14281,-20.0,0,0,20,18,0
14282,-20.0,0,0,20,18,0
14283,-20.0,0,0,20,18,0
14284,-20.0,0,0,20,18,0
14285,-20.0,0,0,20,18,0
14286,-20.0,0,0,20,18,0
14287,0.81,0,0,20,18,0
14288,0.81,0,0,20,18,0
14289,0.81,0,0,20,18,0
14290,0.81,0,0,20,18,0
14291,0.81,0,0,20,18,0
14292,0.81,0,0,20,18,0
14293,0.81,0,0,20,18,0
14294,0.81,0,0,20,18,0
14295,-20.0,0,0,20,18,0
14296,-20.0,0,0,20,18,0
14297,-20.0,0,0,20,18,0
14298,-20.0,0,0,20,18,0
14299,-20.0,0,0,20,18,0
14300,-20.0,0,0,20,18,0
14301,-20.0,0,0,20,18,0
14302,-20.0,0,0,20,18,0
14303,-20.0,0,0,20,18,0
14304,-20.0,0,0,20,18,0
14305,-20.0,0,0,20,18,0
14306,-20.0,0,0,20,18,0
14307,-20.0,0,0,20,18,0
14308,-20.0,0,0,20,18,0
14309,-20.0,0,0,20,18,0
14310,-20.0,0,0,20,18,0
14311,-20.0,0,0,20,18,0
14312,0.81,0,0,20,18,0
14313,-20.0,0,0,20,18,0
14314,0.81,0,0,20,18,0
14315,0.81,0,0,20,18,0
14316,0.81,0,0,20,18,0
14317,0.81,0,0,20,18,0
14318,0.81,0,0,20,18,0
14319,0.81,0,0,20,18,0
14320,0.81,0,0,20,18,0
14321,-20.0,0,0,20,18,0
14322,-20.0,0,0,20,18,0
14323,-20.0,0,0,20,18,0
14324,-20.0,0,0,20,18,0
14325,-20.0,0,0,20,18,0
14326,-20.0,0,0,20,18,0
14327,-20.0,0,0,20,18,0
14328,-20.0,0,0,20,18,0
14329,-20.0,0,0,20,18,0
14330,-20.0,0,0,20,18,0
14331,-20.0,0,0,20,18,0
14332,-20.0,0,0,20,18,0
14333,-20.0,0,0,20,18,0
14334,0.81,0,0,20,18,0
14335,0.81,0,0,20,18,0
14336,0.81,0,0,20,18,0
14337,0.81,0,0,20,18,0
14338,0.81,0,0,20,18,0
14339,0.81,0,0,20,18,0
14340,0.81,0,0,20,18,0
14341,0.81,0,0,20,18,0
14342,0.81,0,0,20,18,0
14343,0.81,0,0,20,18,0
14344,-20.0,0,0,20,18,0
14345,-20.0,0,0,20,18,0
14346,-20.0,0,0,20,18,0
14347,-20.0,0,0,20,18,0
14348,-20.0,0,0,20,18,0
14349,-20.0,0,0,20,18,0
14350,-20.0,0,0,20,18,0
14351,-20.0,0,0,20,18,0
14352,0.81,0,0,20,18,0
14353,0.81,0,0,20,18,0
14354,-20.0,0,0,20,18,0
14355,0.81,0,0,20,18,0
14356,0.81,0,0,20,18,0
14357,0.81,0,0,20,18,0
14358,0.81,0,0,20,18,0
14359,0.81,0,0,20,18,0
14360,0.81,0,0,20,18,0
14361,0.81,0,0,20,18,0
14362,0.81,0,0,20,18,0
14363,0.81,0,0,20,18,0
14364,-20.0,0,0,20,18,0
14365,-20.0,0,0,20,18,0
14366,-20.0,0,0,20,18,0
14367,-20.0,0,0,20,18,0
14368,-20.0,0,0,20,18,0
14369,-20.0,0,0,20,18,0
14370,-20.0,0,0,20,18,0
14371,0.81,0,0,20,18,0
14372,0.81,0,0,20,18,0
14373,-20.0,0,0,20,18,0
14374,0.81,0,0,20,18,0
14375,-20.0,0,0,20,18,0
14376,-20.0,0,0,20,18,0
14377,0.81,0,0,20,18,0
14378,0.81,0,0,20,18,0
14379,0.81,0,0,20,18,0
14380,0.81,0,0,20,18,0
14381,0.81,0,0,20,18,0
14382,0.81,0,0,20,18,0
14383,0.81,0,0,20,18,0
14384,0.81,0,0,20,18,0
14385,-20.0,0,0,20,18,0
14386,-20.0,0,0,20,18,0
14387,-20.0,0,0,20,18,0
14388,-20.0,0,0,20,18,0
14389,-20.0,0,0,20,18,0
14390,0.81,0,0,20,18,0
14391,0.81,0,0,20,18,0
14392,-20.0,0,0,20,18,0
14393,0.81,0,0,20,18,0
14394,-20.0,0,0,20,18,0
14395,-20.0,0,0,20,18,0
14396,0.81,0,0,20,18,0
14397,0.81,0,0,20,18,0
14398,0.81,0,0,20,18,0
14399,0.81,0,0,20,18,0
14400,0.81,0,0,20,18,0
14401,0.81,0,0,20,18,0
14402,0.81,0,0,20,18,0
14403,0.81,0,0,20,18,0
14404,-20.0,0,0,20,18,0
14405,-20.0,0,0,20,18,0
14406,-20.0,0,0,20,18,0
14407,-20.0,0,0,20,18,0
14408,0.81,0,0,20,18,0
14409,0.81,0,0,20,18,0
14410,-20.0,0,0,20,18,0
14411,-20.0,0,0,20,18,0
14412,0.81,0,0,20,18,0
14413,0.81,0,0,20,18,0
14414,0.81,0,0,20,18,0
14415,0.81,0,0,20,18,0
14416,0.81,0,0,20,18,0
14417,0.81,0,0,20,18,0
14418,0.81,0,0,20,18,0
14419,-20.0,0,0,20,18,0
14420,-20.0,0,0,20,18,0
14421,-20.0,0,0,20,18,0
14422,-20.0,0,0,20,18,0
14423,0.81,0,0,20,18,0
14424,-20.0,0,0,20,18,0
14425,0.81,0,0,20,18,0
14426,0.81,0,0,20,18,0
14427,0.81,0,0,20,18,0
14428,0.81,0,0,20,18,0
14429,0.81,0,0,20,18,0
14430,0.81,0,0,20,18,0
14431,0.81,0,0,20,18,0
14432,-20.0,0,0,20,18,0
14433,-20.0,0,0,20,18,0
14434,-20.0,0,0,20,18,0
14435,0.81,0,0,20,18,0
14436,0.81,0,0,20,18,0
14437,0.81,0,0,20,18,0
14438,0.81,0,0,20,18,0
14439,0.81,0,0,20,18,0
14440,0.81,0,0,20,18,0
14441,0.81,0,0,20,18,0
14442,0.81,0,0,20,18,0
14443,-20.0,0,0,20,18,0
14444,-20.0,0,0,20,18,0
14445,-20.0,0,0,20,18,0
14446,-20.0,0,0,20,18,0
14447,0.81,0,0,20,18,0
14448,0.81,0,0,20,18,0
14449,0.81,0,0,20,18,0
14450,0.81,0,0,20,18,0
14451,0.81,0,0,20,18,0
14452,0.81,0,0,20,18,0
14453,0.81,0,0,20,18,0
14454,0.81,0,0,20,18,0
14455,-20.0,0,0,20,18,0
14456,-20.0,0,0,20,18,0
14457,-20.0,0,0,20,18,0
14458,-20.0,0,0,20,18,0
14459,-20.0,0,0,20,18,0
14460,0.81,0,0,20,18,0
14461,0.81,0,0,20,18,0
14462,0.81,0,0,20,18,0
14463,0.81,0,0,20,18,0
14464,0.81,0,0,20,18,0
14465,0.81,0,0,20,18,0
14466,0.81,0,0,20,18,0
14467,0.81,0,0,20,18,0
14468,-20.0,0,0,20,18,0
14469,-20.0,0,0,20,18,0
14470,-20.0,0,0,20,18,0
14471,-20.0,0,0,20,18,0
14472,0.81,0,0,20,18,0
14473,0.81,0,0,20,18,0
14474,-20.0,0,0,20,18,0
14475,0.81,0,0,20,18,0
14476,0.81,0,0,20,18,0
14477,0.81,0,0,20,18,0
14478,0.81,0,0,20,18,0
14479,0.81,0,0,20,18,0
14480,0.81,0,0,20,18,0
14481,0.81,0,0,20,18,0
14482,-20.0,0,0,20,18,0
14483,-20.0,0,0,20,18,0
14484,-20.0,0,0,20,18,0
14485,-20.0,0,0,20,18,0
14486,-20.0,0,0,20,18,0
14487,0.81,0,0,20,18,0
14488,0.81,0,0,20,18,0
14489,0.81,0,0,20,18,0
14490,0.81,0,0,20,18,0
14491,0.81,0,0,20,18,0
14492,0.81,0,0,20,18,0
14493,0.81,0,0,20,18,0
14494,0.81,0,0,20,18,0
14495,0.81,0,0,20,18,0
14496,-20.0,0,0,20,18,0
14497,0.81,0,0,20,18,0
14498,-20.0,0,0,20,18,0
14499,-20.0,0,0,20,18,0
14500,-20.0,0,0,20,18,0
14501,-20.0,0,0,20,18,0
14502,-20.0,0,0,20,18,0
14503,0.81,0,0,20,18,0
14504,0.81,0,0,20,18,0
14505,0.81,0,0,20,18,0
14506,0.81,0,0,20,18,0
14507,0.81,0,0,20,18,0
14508,0.81,0,0,20,18,0
14509,0.81,0,0,20,18,0
14510,0.81,0,0,20,18,0
14511,0.81,0,0,20,18,0
14512,0.81,0,0,20,18,0
14513,-20.0,0,0,20,18,0
14514,-20.0,0,0,20,18,0
14515,-20.0,0,0,20,18,0
14516,-20.0,0,0,20,18,0
14517,0.81,0,0,20,18,0
14518,-20.0,0,0,20,18,0
14519,-20.0,0,0,20,18,0
14520,0.81,0,0,20,18,0
14521,0.81,0,0,20,18,0
14522,0.81,0,0,20,18,0
14523,0.81,0,0,20,18,0
14524,0.81,0,0,20,18,0
14525,0.81,0,0,20,18,0
14526,0.81,0,0,20,18,0
14527,0.81,0,0,20,18,0
14528,0.81,0,0,20,18,0
14529,-20.0,0,0,20,18,0
14530,-20.0,0,0,20,18,0
14531,-20.0,0,0,20,18,0
14532,-20.0,0,0,20,18,0
14533,-20.0,0,0,20,18,0
14534,-20.0,0,0,20,18,0
14535,0.81,0,0,20,18,0
14536,0.81,0,0,20,18,0
14537,-20.0,0,0,20,18,0
14538,0.81,0,0,20,18,0
14539,0.81,0,0,20,18,0
14540,0.81,0,0,20,18,0
14541,0.81,0,0,20,18,0
14542,0.81,0,0,20,18,0
14543,0.81,0,0,20,18,0
14544,0.81,0,0,20,18,0
14545,-20.0,0,0,20,18,0
14546,-20.0,0,0,20,18,0
14547,-20.0,0,0,20,18,0
14548,-20.0,0,0,20,18,0
14549,-20.0,0,0,20,18,0
14550,-20.0,0,0,20,18,0
14551,-20.0,0,0,20,18,0
14552,-20.0,0,0,20,18,0
14553,0.81,0,0,20,18,0
14554,0.81,0,0,20,18,0
14555,0.81,0,0,20,18,0
14556,-20.0,0,0,20,18,0
14557,0.81,0,0,20,18,0
14558,0.81,0,0,20,18,0
14559,0.81,0,0,20,18,0
14560,0.81,0,0,20,18,0
14561,0.81,0,0,20,18,0
14562,-20.0,0,0,20,18,0
14563,-20.0,0,0,20,18,0
14564,-20.0,0,0,20,18,0
14565,-20.0,0,0,20,18,0
14566,-20.0,0,0,20,18,0
14567,-20.0,0,0,20,18,0
14568,-20.0,0,0,20,18,0
14569,-20.0,0,0,20,18,0
14570,-20.0,0,0,20,18,0
14571,0.81,0,0,20,18,0
14572,0.81,0,0,20,18,0
14573,0.81,0,0,20,18,0
14574,0.81,0,0,20,18,0
14575,0.81,0,0,20,18,0
14576,0.81,0,0,20,18,0
14577,0.81,0,0,20,18,0
14578,0.81,0,0,20,18,0
14579,0.81,0,0,20,18,0
14580,-20.0,0,0,20,18,0
14581,-20.0,0,0,20,18,0
14582,0.81,0,0,20,18,0
14583,-20.0,0,0,20,18,0
14584,-20.0,0,0,20,18,0
14585,-20.0,0,0,20,18,0
14586,-20.0,0,0,20,18,0
14587,-20.0,0,0,20,18,0
14588,-20.0,0,0,20,18,0
14589,-20.0,0,0,20,18,0
14590,-20.0,0,0,20,18,0
14591,-20.0,0,0,20,18,0
14592,-20.0,0,0,20,18,0
14593,0.81,0,0,20,18,0
14594,0.81,0,0,20,18,0
14595,0.81,0,0,20,18,0
14596,0.81,0,0,20,18,0
14597,0.81,0,0,20,18,0
14598,0.81,0,0,20,18,0
14599,0.81,0,0,20,18,0
14600,0.81,0,0,20,18,0
14601,-20.0,0,0,20,18,0
14602,0.81,0,0,20,18,0
14603,0.81,0,0,20,18,0
14604,-20.0,0,0,20,18,0
14605,-20.0,0,0,20,18,0
14606,-20.0,0,0,20,18,0
14607,-20.0,0,0,20,18,0
14608,-20.0,0,0,20,18,0
14609,-20.0,0,0,20,18,0
14610,-20.0,0,0,20,18,0
14611,-20.0,0,0,20,18,0
14612,-20.0,0,0,20,18,0
14613,-20.0,0,0,20,18,0
14614,-20.0,0,0,20,18,0
14615,-20.0,0,0,20,18,0
14616,-20.0,0,0,20,18,0
14617,-20.0,0,0,20,18,0
14618,-20.0,0,0,20,18,0
14619,0.81,0,0,20,18,0
14620,0.81,0,0,20,18,0
14621,0.81,0,0,20,18,0
14622,0.81,0,0,20,18,0
14623,0.81,0,0,20,18,0
14624,0.81,0,0,20,18,0
14625,0.81,0,0,20,18,0
14626,0.81,0,0,20,18,0
14627,0.81,0,0,20,18,0
14628,0.81,0,0,20,18,0
14629,-20.0,0,0,20,18,0
14630,-20.0,0,0,20,18,0
14631,-20.0,0,0,20,18,0
14632,-20.0,0,0,20,18,0
14633,-20.0,0,0,20,18,0
14634,-20.0,0,0,20,18,0
14635,-20.0,0,0,20,18,0
14636,-20.0,0,0,20,18,0
14637,0.81,0,0,20,18,0
14638,-20.0,0,0,20,18,0
14639,-20.0,0,0,20,18,0
14640,-20.0,0,0,20,18,0
14641,-20.0,0,0,20,18,0
14642,-20.0,0,0,20,18,0
14643,-20.0,0,0,20,18,0
14644,-20.0,0,0,20,18,0
14645,-20.0,0,0,20,18,0
14646,-20.0,0,0,20,18,0
14647,-20.0,0,0,20,18,0
14648,-20.0,0,0,20,18,0
14649,0.81,0,0,20,18,0
14650,0.81,0,0,20,18,0
14651,0.81,0,0,20,18,0
14652,0.81,0,0,20,18,0
14653,0.81,0,0,20,18,0
14654,0.81,0,0,20,18,0
14655,0.81,0,0,20,18,0
14656,0.81,0,0,20,18,0
14657,0.81,0,0,20,18,0
14658,-20.0,0,0,20,18,0
14659,-20.0,0,0,20,18,0
14660,-20.0,0,0,20,18,0
14661,0.81,0,0,20,18,0
14662,-20.0,0,0,20,18,0
14663,-20.0,0,0,20,18,0
14664,0.81,0,0,20,18,0
14665,-20.0,0,0,20,18,0
14666,0.81,0,0,20,18,0
14667,-20.0,0,0,20,18,0
14668,-20.0,0,0,20,18,0
14669,-20.0,0,0,20,18,0
14670,-20.0,0,0,20,18,0
14671,-20.0,0,0,20,18,0
14672,-20.0,0,0,20,18,0
14673,-20.0,0,0,20,18,0
14674,-20.0,0,0,20,18,0
14675,-20.0,0,0,20,18,0
14676,-20.0,0,0,20,18,0
14677,-20.0,0,0,20,18,0
14678,-20.0,0,0,20,18,0
14679,-20.0,0,0,20,18,0
14680,-20.0,0,0,20,18,0
14681,0.81,0,0,20,18,0
14682,0.81,0,0,20,18,0
14683,0.81,0,0,20,18,0
14684,0.81,0,0,20,18,0
14685,0.81,0,0,20,18,0
14686,0.81,0,0,20,18,0
14687,-20.0,0,0,20,18,0
14688,-20.0,0,0,20,18,0
14689,-20.0,0,0,20,18,0
14690,0.81,0,0,20,18,0
14691,-20.0,0,0,20,18,0
14692,0.81,0,0,20,18,0
14693,0.81,0,0,20,18,0
14694,0.81,0,0,20,18,0
14695,-20.0,0,0,20,18,0
14696,-20.0,0,0,20,18,0
14697,-20.0,0,0,20,18,0
14698,0.81,0,0,20,18,0
14699,0.81,0,0,20,18,0
14700,0.81,0,0,20,18,0
14701,0.81,0,0,20,18,0
14702,-20.0,0,0,20,18,0
14703,-20.0,0,0,20,18,0
14704,-20.0,0,0,20,18,0
14705,-20.0,0,0,20,18,0
14706,-20.0,0,0,20,18,0
14707,-20.0,0,0,20,18,0
14708,-20.0,0,0,20,18,0
14709,-20.0,0,0,20,18,0
14710,-20.0,0,0,20,18,0
14711,0.81,0,0,20,18,0
14712,0.81,0,0,20,18,0
14713,0.81,0,0,20,18,0
14714,0.81,0,0,20,18,0
14715,0.81,0,0,20,18,0
14716,-20.0,0,0,20,18,0
14717,0.81,0,0,20,18,0
14718,0.81,0,0,20,18,0
14719,0.81,0,0,20,18,0
14720,0.81,0,0,20,18,0
14721,0.81,0,0,20,18,0
14722,0.81,0,0,20,18,0
14723,0.81,0,0,20,18,0
14724,0.81,0,0,20,18,0
14725,0.81,0,0,20,18,0
14726,0.81,0,0,20,18,0
14727,0.81,0,0,20,18,0
14728,-20.0,0,0,20,18,0
14729,-20.0,0,0,20,18,0
14730,-20.0,0,0,20,18,0
14731,-20.0,0,0,20,18,0
14732,-20.0,0,0,20,18,0
14733,-20.0,0,0,20,18,0
14734,-20.0,0,0,20,18,0
14735,-20.0,0,0,20,18,0
14736,-20.0,0,0,20,18,0
14737,-20.0,0,0,20,18,0
14738,0.81,0,0,20,18,0
14739,0.81,0,0,20,18,0
14740,0.81,0,0,20,18,0
14741,0.81,0,0,20,18,0
14742,0.81,0,0,20,18,0
14743,0.81,0,0,20,18,0
14744,0.81,0,0,20,18,0
14745,0.81,0,0,20,18,0
14746,0.81,0,0,20,18,0
14747,0.81,0,0,20,18,0
14748,0.81,0,0,20,18,0
14749,0.81,0,0,20,18,0
14750,0.81,0,0,20,18,0
14751,0.81,0,0,20,18,0
14752,0.81,0,0,20,18,0
14753,0.81,0,0,20,18,0
14754,-20.0,0,0,20,18,0
14755,-20.0,0,0,20,18,0
14756,0.81,0,0,20,18,0
14757,-20.0,0,0,20,18,0
14758,-20.0,0,0,20,18,0
14759,-20.0,0,0,20,18,0
14760,0.81,0,0,20,18,0
14761,0.81,0,0,20,18,0
14762,0.81,0,0,20,18,0
14763,0.81,0,0,20,18,0
14764,0.81,0,0,20,18,0
14765,0.81,0,0,20,18,0
14766,0.81,0,0,20,18,0
14767,0.81,0,0,20,18,0
14768,0.81,0,0,20,18,0
14769,0.81,0,0,20,18,0
14770,0.81,0,0,20,18,0
14771,0.81,0,0,20,18,0
14772,0.81,0,0,20,18,0
14773,0.81,0,0,20,18,0
14774,-20.0,0,0,20,18,0
14775,0.81,0,0,20,18,0
14776,0.81,0,0,20,18,0
14777,-20.0,0,0,20,18,0
14778,-20.0,0,0,20,18,0
14779,-20.0,0,0,20,18,0
14780,-20.0,0,0,20,18,0
14781,0.81,0,0,20,18,0
14782,0.81,0,0,20,18,0
14783,0.81,0,0,20,18,0
14784,0.81,0,0,20,18,0
14785,0.81,0,0,20,18,0
14786,0.81,0,0,20,18,0
14787,0.81,0,0,20,18,0
14788,0.81,0,0,20,18,0
14789,0.81,0,0,20,18,0
14790,0.81,0,0,20,18,0
14791,0.81,0,0,20,18,0
14792,0.81,0,0,20,18,0
14793,-20.0,0,0,20,18,0
14794,-20.0,0,0,20,18,0
14795,-20.0,0,0,20,18,0
14796,-20.0,0,0,20,18,0
14797,0.81,0,0,20,18,0
14798,-20.0,0,0,20,18,0
14799,0.81,0,0,20,18,0
14800,0.81,0,0,20,18,0
14801,0.81,0,0,20,18,0
14802,0.81,0,0,20,18,0
14803,0.81,0,0,20,18,0
14804,0.81,0,0,20,18,0
14805,0.81,0,0,20,18,0
14806,0.81,0,0,20,18,0
14807,0.81,0,0,20,18,0
14808,0.81,0,0,20,18,0
14809,-20.0,0,0,20,18,0
14810,-20.0,0,0,20,18,0
14811,-20.0,0,0,20,18,0
14812,0.81,0,0,20,18,0
14813,0.81,0,0,20,18,0
14814,-20.0,0,0,20,18,0
14815,-20.0,0,0,20,18,0
14816,0.81,0,0,20,18,0
14817,0.81,0,0,20,18,0
14818,0.81,0,0,20,18,0
14819,0.81,0,0,20,18,0
14820,0.81,0,0,20,18,0
14821,0.81,0,0,20,18,0
14822,0.81,0,0,20,18,0
14823,0.81,0,0,20,18,0
14824,0.81,0,0,20,18,0
14825,-20.0,0,0,20,18,0
14826,0.81,0,0,20,18,0
14827,-20.0,0,0,20,18,0
14828,-20.0,0,0,20,18,0
14829,0.81,0,0,20,18,0
14830,0.81,0,0,20,18,0
14831,-20.0,0,0,20,18,0
14832,-20.0,0,0,20,18,0
14833,-20.0,0,0,20,18,0
14834,-20.0,0,0,20,18,0
14835,-20.0,0,0,20,18,0
14836,0.81,0,0,20,18,0
14837,0.81,0,0,20,18,0
14838,0.81,0,0,20,18,0
14839,0.81,0,0,20,18,0
14840,0.81,0,0,20,18,0
14841,0.81,0,0,20,18,0
14842,0.81,0,0,20,18,0
14843,0.81,0,0,20,18,0
14844,0.81,0,0,20,18,0
14845,-20.0,0,0,20,18,0
14846,-20.0,0,0,20,18,0
14847,0.81,0,0,20,18,0
14848,0.81,0,0,20,18,0
14849,0.81,0,0,20,18,0
14850,-20.0,0,0,20,18,0
14851,-20.0,0,0,20,18,0
